YEAR,MO,DY,Temperature,Relative_Humidity,Specific_Humidity,Precipitation,Pressure,Wind_Speed,Wind_Direction
2001,2,8,26.57,70.88,14.89,0,100.22,1.77,156
2001,2,9,26.42,67.75,14.16,0.02,100.27,1.78,112.25
2001,2,10,26.37,71.5,15.08,0.05,100.31,1.97,115.06
2001,2,11,27.06,69.06,15.01,0,100.26,1.45,95.5
2001,2,12,27.85,69.12,15.93,0.09,100.26,1.38,170.44
2001,2,13,26.15,78,16.48,0.13,100.34,1.65,201.75
2001,2,14,26.66,70.25,14.95,0.07,100.46,2.62,40.31
2001,2,15,25.36,63,12.33,0.07,100.61,2.37,119.88
2001,2,16,24.33,60.38,10.74,0,100.77,1.88,70.94
2001,2,17,25.11,64.81,12.15,0,100.65,2.05,95.38
2001,2,18,25.8,68,13.43,0,100.55,2.35,222.5
2001,2,19,26.21,70.69,14.4,0,100.53,2.26,208.5
2001,2,20,26.34,70,14.47,0,100.46,2.31,221.19
2001,2,21,26.74,70.31,14.89,0.02,100.35,2.06,229.12
2001,2,22,26.96,72.19,15.44,0,100.38,2.31,179.75
2001,2,23,27.27,72.44,15.81,0,100.43,2.5,171.88
2001,2,24,27.77,69,15.38,0,100.41,2.23,155.56
2001,2,25,27.15,70.81,15.5,0.02,100.4,3.51,136.75
2001,2,26,27.38,66.75,14.4,0.07,100.51,4.03,125.25
2001,2,27,27.74,64.69,13.92,0,100.63,3.05,108.19
2001,2,28,27.5,68.12,14.65,0.01,100.66,2.64,187.5
2001,3,1,27.7,67.06,14.71,0.01,100.64,1.98,182.69
2001,3,2,27.43,61.62,13.18,0,100.63,2.22,103.38
2001,3,3,27.73,64.62,13.98,0,100.56,2.16,184.62
2001,3,4,27.73,60.44,13.24,0.12,100.53,2.41,115.62
2001,3,5,28.13,59.69,13.73,0.23,100.46,2.23,104.31
2001,3,6,28.62,63.44,15.01,0.08,100.42,2.88,118.56
2001,3,7,28.68,66.62,15.81,0,100.39,5.06,106.06
2001,3,8,28.63,64.44,15.14,0.35,100.44,6.84,108.31
2001,3,9,27.48,68.81,15.44,0.21,100.51,5.48,107.88
2001,3,10,28.55,63.75,14.65,0,100.48,4.48,107.25
2001,3,11,28.69,65.81,15.38,0.18,100.47,4.3,99.88
2001,3,12,28.74,66.38,15.62,3.51,100.44,4.57,102.56
2001,3,13,27.92,70,15.93,0.27,100.53,4.07,112.19
2001,3,14,28.84,65.31,15.26,0.01,100.6,3.52,115.5
2001,3,15,29.24,62.5,15.08,0,100.57,2.99,110.5
2001,3,16,29.15,65.31,15.87,0.26,100.37,2.73,216.12
2001,3,17,29.26,66.19,16.11,4.18,100.24,2.42,132.75
2001,3,18,28.78,70.19,16.72,1.21,100.3,2.73,113.62
2001,3,19,27.98,74.12,17.09,2.37,100.31,4.66,105.31
2001,3,20,28.65,70.31,16.6,0.21,100.23,5.62,117.69
2001,3,21,29.3,67.75,16.36,0.18,100.18,5.89,118.81
2001,3,22,28.09,72,16.72,0.29,100.2,4.53,119.5
2001,3,23,28.92,69.38,16.66,0,100.2,4.35,132.25
2001,3,24,28.88,71,17.21,0.07,100.17,2.3,160.88
2001,3,25,28.94,69.88,16.91,0.69,100.13,2.55,204.25
2001,3,26,28.76,74.81,18.01,9.2,100.01,2.73,208.56
2001,3,27,29.01,73.31,17.7,2.83,100.05,3.51,214.75
2001,3,28,28.73,77.12,18.62,6.59,100.16,2.56,225.62
2001,3,29,27.95,82.44,19.23,12.24,100.12,2.16,213.56
2001,3,30,28.24,76.38,18.01,0.05,100.25,2.73,138.44
2001,3,31,28.54,74.19,17.52,0.4,100.43,3.18,116.06
2001,4,1,27.87,77.19,17.64,4.37,100.44,3.02,108.94
2001,4,2,28.89,71.69,17.21,0,100.27,3.67,118.44
2001,4,3,29.32,72.25,17.7,0.03,100.26,2.95,125.75
2001,4,4,29.69,66.88,16.66,0,100.28,4,136.94
2001,4,5,29.21,71.44,17.46,0.04,100.3,4.11,133.88
2001,4,6,29.8,69.19,17.4,0,100.45,4.23,134.12
2001,4,7,30.44,65.88,16.97,0,100.44,4.17,140
2001,4,8,30.53,63.62,16.48,0.07,100.26,2.97,166.19
2001,4,9,31.49,60.88,16.48,0,100.24,2.88,189.25
2001,4,10,31.98,60.19,16.97,0.02,100.37,3.15,152.25
2001,4,11,31.15,61.88,16.91,0.53,100.39,4.16,141.94
2001,4,12,30.16,57.44,14.22,0,100.44,4.2,127.75
2001,4,13,31.16,56,14.65,0.01,100.46,3.32,118.44
2001,4,14,31.91,56.94,15.81,0,100.56,2.65,108.19
2001,4,15,32.18,54.94,15.62,0.02,100.49,3.45,107.56
2001,4,16,32.02,56.69,15.75,0.03,100.34,3.63,100.69
2001,4,17,31.79,58.06,16.05,0.05,100.25,3.81,133.5
2001,4,18,31.85,58,16.3,0.02,100.19,3.32,155.31
2001,4,19,30.64,62.94,16.72,2.74,100.15,2.88,194.06
2001,4,20,32.14,57.69,16.3,0.06,100.03,3.09,182.12
2001,4,21,31.85,58.62,16.78,0,99.98,3.29,168.06
2001,4,22,31.47,61.25,17.03,0,100.05,4.05,156.88
2001,4,23,31.55,60.56,16.72,0,100.17,4.66,139
2001,4,24,30.82,63.81,17.33,0.22,100.23,4.02,130.06
2001,4,25,31.52,61.12,16.85,0.29,100.18,4.49,123.44
2001,4,26,32.05,52.25,14.28,0.14,100.2,4.41,116.19
2001,4,27,30.23,60.75,15.99,1.83,100.25,3.73,102.5
2001,4,28,28.63,71.25,17.27,0.78,100.18,4.79,124.06
2001,4,29,28.27,78.38,18.62,4.11,100.25,3.23,127.88
2001,4,30,28.63,77.62,18.74,2.73,100.4,3.63,140.25
2001,5,1,30.76,66.75,17.46,0,100.33,3.94,138.38
2001,5,2,31.2,62.25,16.78,0.05,100.22,3.12,155.75
2001,5,3,31.79,58.19,16.11,0,100.21,3.66,143.94
2001,5,4,31.76,60.25,16.72,0,100.28,5.21,132.06
2001,5,5,32.06,58.31,16.42,0.09,100.33,5,134.94
2001,5,6,32.08,57.19,16.17,0,100.3,3.81,144.44
2001,5,7,32.83,56.56,16.66,0,100.19,2.27,199.56
2001,5,8,31.7,59.31,17.03,0,100.11,2.74,236.5
2001,5,9,33.57,53.12,16.54,0.04,100.04,3.58,268.44
2001,5,10,31.4,58.44,16.54,0.09,100.21,3.42,239.31
2001,5,11,30.23,63.38,16.78,1.88,100.3,4.05,220
2001,5,12,28.31,77.56,18.43,9.78,100.14,3.31,253.19
2001,5,13,27.87,79.25,18.37,2.98,100.04,4.27,257.38
2001,5,14,28.15,81.06,19.04,20.37,100.06,3.75,275.81
2001,5,15,26.92,89.25,19.84,46.27,100.19,3.31,249
2001,5,16,26.71,89.69,19.65,29.58,100.32,3.27,203.5
2001,5,17,26.95,85.94,19.04,0.22,100.43,3.08,230.5
2001,5,18,27.54,83.62,19.04,2.28,100.38,2.63,249.88
2001,5,19,27.77,81.81,18.86,4.37,100.29,2.99,238.5
2001,5,20,27.92,82.06,19.17,0.22,100.2,3.02,235.5
2001,5,21,28.15,81.69,19.29,1.26,100.18,3.29,234.5
2001,5,22,28.18,81.44,19.23,6.25,100.2,3.62,230.81
2001,5,23,28.25,80.44,19.04,0.75,100.19,3.78,238.12
2001,5,24,28.08,82.31,19.35,5.02,100.07,3.56,237.69
2001,5,25,27.8,84.5,19.65,9.49,100.06,3.02,226.81
2001,5,26,27.42,86.44,19.71,5.69,100.19,2.51,223.06
2001,5,27,27.23,84.81,19.04,5.88,100.25,2.04,211.06
2001,5,28,26.87,87.06,19.17,11.77,100.25,2.32,222.38
2001,5,29,27.2,85,19.04,7.61,100.23,3.25,237.38
2001,5,30,27.09,86.12,19.23,16.65,100.21,2.08,247.44
2001,5,31,27.94,81.94,19.1,4.05,100.2,1.89,244.25
2001,6,1,27.34,88.06,20.02,26.18,100.27,2.07,152.5
2001,6,2,27.33,83.25,18.74,2.32,100.37,3.52,125.81
2001,6,3,26.8,87.88,19.29,6.8,100.38,2.66,125.81
2001,6,4,27.65,83.69,19.29,0.72,100.18,2.12,181.5
2001,6,5,27.07,88.38,19.78,4.97,100.12,2.15,222.19
2001,6,6,27.13,88.69,19.9,1.76,100.08,2.59,175.25
2001,6,7,26.85,87.25,19.23,11.62,100.15,2.05,210.94
2001,6,8,26.52,88.75,19.23,23.51,100.15,2.09,249.19
2001,6,9,27.17,85.31,19.1,3.92,100.17,2.12,239.56
2001,6,10,26.86,90.38,20.02,23.35,100.18,2.12,229.25
2001,6,11,27.08,86.62,19.35,8.72,100.25,1.99,247.38
2001,6,12,26.92,89.12,19.78,41.76,100.32,2.3,240.69
2001,6,13,27.19,88.31,19.9,0.06,100.24,2.9,248.5
2001,6,14,26.65,89.44,19.53,2.54,100.25,3.05,253.69
2001,6,15,26.3,89.44,19.1,5.03,100.27,3.27,243.75
2001,6,16,26.37,88.5,18.98,2.32,100.21,2.75,228.44
2001,6,17,26.24,90.19,19.29,5.06,100.16,3.11,240.44
2001,6,18,26.58,88.56,19.29,0.65,100.13,4.05,258.75
2001,6,19,25.98,89.56,18.86,4.31,100.08,4.81,257.12
2001,6,20,25.3,91.31,18.49,21.7,100.05,4.5,257.5
2001,6,21,25.91,92.94,19.53,24.32,99.95,4.43,245.81
2001,6,22,25.9,90.56,18.98,4.33,99.98,4.87,252.31
2001,6,23,25.8,91.06,18.98,10.83,100.07,5.02,241.69
2001,6,24,25.65,90.38,18.62,3.56,100.17,4.57,249.06
2001,6,25,26.32,89.62,19.17,6.17,100.18,4.32,233.31
2001,6,26,26.39,88.56,19.04,3.09,100.07,5.12,226.56
2001,6,27,26.26,90.44,19.35,8.18,100.16,4.33,237.62
2001,6,28,26.24,89.62,19.1,1.58,100.21,4.07,243.31
2001,6,29,26.33,88.12,18.86,3.51,100.29,4.16,235.75
2001,6,30,26.23,90.25,19.23,4.69,100.29,3.78,237.44
2001,7,1,26.14,90.19,19.1,2.89,100.18,4.75,233.56
2001,7,2,26.19,90.44,19.29,8.82,100.1,4.91,238.12
2001,7,3,26.13,89.38,18.98,9.1,100.03,5.33,238.62
2001,7,4,25.8,91.06,18.98,18.84,100,5.09,233.62
2001,7,5,25.59,92.5,19.1,19.86,99.95,5.63,240.5
2001,7,6,25.65,91.88,18.98,8.3,100,5.4,244.31
2001,7,7,25.77,90,18.68,6.9,100.08,5.77,246.31
2001,7,8,25.51,90.88,18.55,29.75,100.2,3.94,242.38
2001,7,9,26.23,88.44,18.8,0.38,100.31,2.51,252.88
2001,7,10,26.7,88.12,19.29,0,100.3,2.55,257.25
2001,7,11,27.06,87.44,19.53,0.16,100.26,3,247.5
2001,7,12,26.57,89.81,19.53,1.42,100.2,3.05,252.44
2001,7,13,26.63,90.12,19.65,1.4,100.14,3.14,234.5
2001,7,14,26.92,89.81,19.9,6.89,100.23,3.41,218
2001,7,15,27.06,87.75,19.53,0.37,100.4,2.79,221.69
2001,7,16,26.94,87.94,19.41,0,100.41,2.8,225.25
2001,7,17,26.94,86.25,19.04,0,100.29,3.71,253.94
2001,7,18,26.68,86.81,18.92,0.03,100.19,3.93,256.19
2001,7,19,26.86,87.38,19.29,0.72,100.16,3.31,263.38
2001,7,20,26.55,89.38,19.47,5.84,100.04,3.86,256.19
2001,7,21,25.81,93.19,19.47,13.3,99.99,3.88,222.5
2001,7,22,26.65,87.38,18.98,0.02,100.15,2.76,233.69
2001,7,23,26.83,86.38,18.98,0,100.16,2.35,258.25
2001,7,24,27.01,86.81,19.35,0,100.06,2.4,243.81
2001,7,25,26.99,87.31,19.41,0.4,100.1,2.6,248
2001,7,26,26.97,88.25,19.59,2.57,100.17,3.25,234.69
2001,7,27,26.9,87.62,19.35,1.74,100.17,3.04,227
2001,7,28,27.07,87.44,19.53,4.99,100.19,3.16,245.19
2001,7,29,26.53,90.38,19.59,16.41,100.34,3.02,241.94
2001,7,30,26.87,87.06,19.17,0.42,100.35,2.98,250.25
2001,7,31,27.08,86.81,19.35,0,100.3,3.22,261
2001,8,1,27.08,86.19,19.23,0.04,100.14,4.05,276.25
2001,8,2,26.35,89.06,19.17,0.15,100.06,3.54,266.94
2001,8,3,26.26,87,18.49,2.73,100.2,3.09,279.06
2001,8,4,25.34,92.38,18.74,16.98,100.27,3.45,250.88
2001,8,5,26.28,89.75,19.23,16.7,100.09,4.37,234.19
2001,8,6,26.21,89.88,19.1,9.9,100.23,3.59,209.38
2001,8,7,26.8,88.94,19.53,2.54,100.27,3.39,215.44
2001,8,8,26.85,89.75,19.84,3.37,100.29,3.36,242.38
2001,8,9,26.5,91.69,19.9,3.14,100.34,3.65,236.94
2001,8,10,26.15,90.19,19.1,2.82,100.31,4.12,226.38
2001,8,11,26.4,88.62,18.98,4.36,100.37,3.8,220.62
2001,8,12,26.46,86.75,18.55,7.51,100.42,2.9,200.81
2001,8,13,26.15,89.88,19.04,28.02,100.4,3.3,240.38
2001,8,14,25.91,89.31,18.62,6.81,100.45,3.81,247.81
2001,8,15,25.8,91.88,19.1,23,100.35,4.81,249.12
2001,8,16,25.25,93,18.8,13.53,100.17,5.04,248.31
2001,8,17,25.58,92.25,18.98,8.51,100.12,5.8,245.25
2001,8,18,25.07,92.62,18.49,14.07,100.12,5.69,254.56
2001,8,19,25.58,91.62,18.86,13.46,100.07,5.79,257.62
2001,8,20,25.95,92.06,19.41,15.78,100.05,6.23,256.62
2001,8,21,26.49,91,19.78,34.24,100.06,4.24,260.5
2001,8,22,26.98,89.69,20.08,10.32,100,4.62,248
2001,8,23,26.55,89.75,19.53,1.41,100.04,5.05,247.31
2001,8,24,26.21,90.94,19.41,1.42,100.07,4.3,243
2001,8,25,26.26,92.31,19.78,14.37,100.09,4.07,244.06
2001,8,26,25.87,93.38,19.59,19.26,100,4.08,243.38
2001,8,27,26.17,92.19,19.65,4.39,99.94,3.83,252.62
2001,8,28,26.15,91.81,19.59,4.74,99.9,4.72,239.5
2001,8,29,25.93,91.88,19.35,2.43,99.96,4.5,247.56
2001,8,30,26.32,90.81,19.53,5.21,99.95,4.82,241.62
2001,8,31,26.31,90.81,19.47,5.85,100.1,4.16,241.94
2001,9,1,26.55,90.62,19.71,1.61,100.14,3.8,255
2001,9,2,26.69,89.38,19.59,0.04,100.13,3.42,247.94
2001,9,3,26.48,90.88,19.65,0.43,100.21,2.77,244.75
2001,9,4,26.27,91.88,19.65,13.25,100.31,2.31,220.25
2001,9,5,26.36,89.75,19.23,22.93,100.36,2.19,234.88
2001,9,6,26.8,89.12,19.59,0.74,100.42,1.93,213.5
2001,9,7,26.88,89.19,19.65,0.18,100.48,2.34,236.62
2001,9,8,26.26,90.62,19.29,0.94,100.43,3,267
2001,9,9,26.32,89,18.98,4.79,100.32,3.3,248.56
2001,9,10,25.55,91.44,18.68,4.71,100.35,2.73,266.38
2001,9,11,26.26,88.75,18.86,7.31,100.34,2.88,239.75
2001,9,12,26.16,90.69,19.23,1.88,100.37,2.41,245.94
2001,9,13,26.5,88.69,19.17,0,100.31,2.14,249.94
2001,9,14,26.8,87.38,19.17,0.3,100.31,2.17,276.38
2001,9,15,27.26,85.94,19.35,6.18,100.3,1.68,267.88
2001,9,16,25.89,93.88,19.65,13.49,100.33,3.19,230.25
2001,9,17,26.7,89.19,19.53,6.08,100.23,2.73,250.69
2001,9,18,26.37,91.12,19.59,0.05,100.27,2.65,255.5
2001,9,19,26.19,90,19.1,0.25,100.27,2.62,259.56
2001,9,20,26.23,91,19.41,1.98,100.28,2.56,246.88
2001,9,21,26.05,90.88,19.1,10.14,100.36,2.12,227.69
2001,9,22,26.7,86.38,18.8,13.97,100.26,1.6,238.31
2001,9,23,25.67,93.94,19.41,20.35,100.26,2.54,242.19
2001,9,24,26.15,90.25,19.1,3.2,100.28,2.34,245.75
2001,9,25,26.29,90.81,19.41,1.56,100.21,3.06,243.5
2001,9,26,26.26,90.56,19.35,7.69,100.07,3.21,247.62
2001,9,27,26.05,92.88,19.65,17.96,100.14,2.68,253.31
2001,9,28,26.34,91.19,19.59,16.98,100.17,1.86,214.75
2001,9,29,26.54,90.38,19.59,13,100.24,2.88,117.75
2001,9,30,26.43,91.5,19.78,22.94,100.3,2.3,134.62
2001,10,1,26.16,91.12,19.35,3.21,100.36,3.93,107.69
2001,10,2,25.91,92.06,19.29,8.8,100.43,4.12,111.75
2001,10,3,26.13,89.44,18.86,2.13,100.41,2.86,134.44
2001,10,4,26.68,86.19,18.74,3.04,100.39,1.55,155.62
2001,10,5,26.51,88.69,19.17,23.59,100.35,2.12,166.25
2001,10,6,26.55,87.31,18.86,9.14,100.41,1.76,140.94
2001,10,7,26.62,88.94,19.35,2.58,100.43,2.21,127.56
2001,10,8,26.26,89.62,19.04,2.8,100.43,2.8,163.44
2001,10,9,26.23,89.81,19.1,11.63,100.45,2.55,275.94
2001,10,10,26.89,84.31,18.55,4.49,100.49,1.48,122.81
2001,10,11,26.14,88.56,18.68,16.26,100.38,1.82,133.56
2001,10,12,26.55,87.31,18.92,9.1,100.32,1.31,159.81
2001,10,13,26.33,89.5,19.23,1.46,100.24,1.56,171.06
2001,10,14,26.15,91.56,19.53,11.78,100.16,2.18,229.31
2001,10,15,27.11,86.88,19.41,4.68,100.25,1.84,171.38
2001,10,16,27.24,84.5,18.86,0.82,100.28,2.08,107.81
2001,10,17,27.01,84.25,18.62,0.32,100.32,1.87,104.12
2001,10,18,26.55,87,18.74,1.54,100.41,2.88,117.38
2001,10,19,27.07,85.44,18.92,3.37,100.53,1.47,130
2001,10,20,26.14,88.31,18.68,0.5,100.41,1.31,235.5
2001,10,21,25.26,93.44,18.92,4.61,100.01,3.87,319
2001,10,22,25.4,92.38,18.8,10.12,100.02,4.12,189.56
2001,10,23,25.73,90.12,18.62,2.81,100.33,4.52,127.81
2001,10,24,25.67,91.94,18.98,0.97,100.31,3.11,122.62
2001,10,25,26.17,88.62,18.74,2.17,100.23,3.01,95.12
2001,10,26,26.34,88.75,18.98,0.36,100.26,2.88,88.81
2001,10,27,26.35,87.12,18.62,0.58,100.39,2.1,95.06
2001,10,28,27.45,84.44,19.1,1.51,100.4,1.56,90.44
2001,10,29,27.37,83.5,18.86,0.83,100.4,2.52,84.88
2001,10,30,26.58,87.69,18.98,1.13,100.5,3.32,141.56
2001,10,31,26.37,89.06,18.98,3.39,100.57,3.34,107.19
2001,11,1,25.88,89.19,18.55,20,100.64,2.37,110
2001,11,2,26.32,86.75,18.43,0.91,100.57,2.06,128.31
2001,11,3,26.11,89.88,18.92,3.77,100.53,1.56,135.94
2001,11,4,26.74,88.12,19.29,2.99,100.4,1.87,97.62
2001,11,5,27.44,82.62,18.68,1.28,100.5,1.49,68.31
2001,11,6,27.05,85.12,18.92,3.44,100.45,2.51,68.75
2001,11,7,27.04,82.06,18.19,0.02,100.35,2.66,71.12
2001,11,8,27.35,78.69,17.82,0.83,100.35,1.46,94.88
2001,11,9,25.76,81,16.6,0,100.4,2.03,170.25
2001,11,10,24.48,80.12,15.26,0,100.39,2.07,144.69
2001,11,11,24.79,84.25,16.36,0.23,100.25,4.09,322.12
2001,11,12,22.59,88.06,15.08,0.09,100.2,3.63,249.5
2001,11,13,24.81,83.5,16.24,2.83,100.45,1.52,118.31
2001,11,14,25.74,88.69,18.31,21.22,100.51,2.13,107.19
2001,11,15,25.98,83.94,17.52,1.78,100.54,2.55,16.31
2001,11,16,25.11,82.75,16.42,0.74,100.58,2.44,233
2001,11,17,25.78,79.75,16.42,0,100.56,2.46,40.75
2001,11,18,25.45,79.44,15.99,0.01,100.59,2.25,94.12
2001,11,19,25.05,79.94,15.81,0.18,100.56,1.97,126.12
2001,11,20,24.17,80.31,14.95,0.21,100.69,2.84,115.38
2001,11,21,23.26,79.25,13.92,0,100.71,2.6,210.44
2001,11,22,24.15,78.12,14.47,0,100.63,1.68,139.38
2001,11,23,24.93,81.75,15.81,0,100.58,1.61,165.25
2001,11,24,25.09,80.06,15.69,8.72,100.53,1.11,154.94
2001,11,25,24.13,80,14.83,2.31,100.53,1.38,164.06
2001,11,26,24.22,71.88,13.31,0,100.67,1.45,60.94
2001,11,27,23.26,73.38,12.88,0,100.69,1.88,110.62
2001,11,28,24.02,78.62,14.53,0,100.52,1.58,141.38
2001,11,29,25.22,83.5,16.6,0.02,100.5,1.91,102.56
2001,11,30,25.96,84.62,17.52,0.09,100.51,2.01,99.19
2001,12,1,25.48,86.5,17.52,0,100.48,1.8,166.31
2001,12,2,25.66,82.06,16.66,0.54,100.45,1.51,134
2001,12,3,24.52,85.44,16.36,6.21,100.5,1.47,158.06
2001,12,4,24.7,84,16.24,0.01,100.42,1.3,97.69
2001,12,5,25.22,84.69,16.91,0.27,100.41,1.7,217
2001,12,6,25.83,83.62,17.15,0,100.43,1.84,202.56
2001,12,7,25.65,78.69,15.93,0,100.41,1.9,144.81
2001,12,8,24.95,79.38,15.56,0,100.33,4.02,267.75
2001,12,9,25.15,83.06,16.42,0,100.31,3.72,329.31
2001,12,10,25.49,83.75,16.97,0,100.34,2.58,269.5
2001,12,11,25.55,83.94,17.03,0,100.51,2.03,144.81
2001,12,12,26.3,84.56,17.88,0.66,100.55,2.1,95.94
2001,12,13,25.48,85,17.15,0.24,100.67,3.14,118.75
2001,12,14,25.15,80.88,15.99,0.38,100.68,2.85,45.12
2001,12,15,24.33,85.38,16.17,1.31,100.68,2.78,46.12
2001,12,16,24.88,88.38,17.33,2.44,100.72,2.65,71.31
2001,12,17,25.24,87.12,17.33,0,100.69,2.27,71.38
2001,12,18,25.9,82.25,16.91,0,100.79,2.34,130.12
2001,12,19,25.87,76.06,15.56,0,100.77,2.62,71.81
2001,12,20,25.8,75.31,15.44,0,100.75,2.32,57.06
2001,12,21,25.76,72.81,14.83,0,100.72,3.52,45.12
2001,12,22,24.87,72.62,13.98,0,100.85,3,44.38
2001,12,23,23.08,73.75,12.82,0,100.93,2.07,125.44
2001,12,24,22.5,73.69,12.33,0,100.93,1.59,94.94
2001,12,25,23.71,74.69,13.43,0,100.95,1.95,125.62
2001,12,26,25.27,74.19,14.65,0.04,100.93,1.62,137.31
2001,12,27,25.55,78.75,15.87,0.41,101.03,2.05,92.06
2001,12,28,25.62,77.88,15.56,0.04,101.04,2.51,128.19
2001,12,29,23.59,71.44,12.63,0.02,100.99,2.42,102.12
2001,12,30,21.79,68.81,10.86,0,100.92,1.95,107.81
2001,12,31,22.54,72.44,11.96,0,100.86,1.63,108.75
2002,1,1,22.71,77.44,12.88,0,100.94,1.87,97.31
2002,1,2,22.95,71.94,12.02,0,101.06,1.8,89.44
2002,1,3,22.73,71.06,11.96,0.03,100.98,2.56,72.38
2002,1,4,24.24,71,13.06,0.02,100.92,2.01,91.75
2002,1,5,24.9,71.88,13.79,0.01,100.75,1.7,151.19
2002,1,6,24.2,73.38,13.49,0,100.79,1.78,122.81
2002,1,7,24.26,68.81,12.45,0,100.87,2.34,75.12
2002,1,8,23.31,67.62,11.6,0,100.92,2.54,81.75
2002,1,9,23.3,65.56,11.17,0,100.86,2.08,105.69
2002,1,10,23.87,70.38,12.39,0,100.76,2.24,99
2002,1,11,23.87,72.88,12.76,0,100.66,2.73,112.06
2002,1,12,23.66,73.19,12.7,0,100.6,2.59,109.19
2002,1,13,24.55,74.12,13.61,0,100.5,2.52,106.56
2002,1,14,25,74.38,14.1,0,100.39,2.37,108.25
2002,1,15,25.73,75.94,15.08,0,100.47,2.53,98.19
2002,1,16,26.12,76.38,15.5,0,100.49,2.53,129.62
2002,1,17,26.27,76.19,15.69,0.01,100.4,2.02,124.38
2002,1,18,27.01,75.81,16.17,0.15,100.33,2.49,139.44
2002,1,19,26.94,76.19,16.17,3.26,100.39,2.72,108.69
2002,1,20,27.8,70.31,15.62,0,100.45,2.8,105
2002,1,21,27.63,64.5,14.22,0,100.45,2.12,85.88
2002,1,22,26.89,61.81,13.12,0,100.54,2.37,90.12
2002,1,23,25.8,60.88,11.78,0,100.62,2.72,100.88
2002,1,24,25.97,61.44,12.21,0,100.56,2.66,94.88
2002,1,25,26.68,65.69,13.49,0,100.49,3.22,98.44
2002,1,26,26.58,69.12,13.85,0,100.43,3.92,116.94
2002,1,27,26.99,66.88,13.79,0,100.54,4.28,104.75
2002,1,28,28.17,57.25,12.76,0,100.65,3.36,82.38
2002,1,29,27.45,55.69,11.9,0,100.73,3.11,79.25
2002,1,30,26.58,54.56,10.99,0,100.79,3.46,88.81
2002,1,31,25.62,54.69,10.19,0,100.89,2.97,90.5
2002,2,1,26.27,58.25,11.72,0,100.8,2.31,87.25
2002,2,2,27.19,54.5,11.41,0,100.79,2.21,107.56
2002,2,3,26.49,54.06,10.56,0,100.71,2.44,124.81
2002,2,4,26.26,63.12,12.39,0,100.68,2.63,94.88
2002,2,5,26.52,61.12,11.96,0,100.66,3.04,115.25
2002,2,6,26.1,59.94,11.66,0,100.66,2.8,125.69
2002,2,7,26.28,66.06,13,0,100.64,3.09,129.94
2002,2,8,26.58,63.5,12.7,0,100.66,3.12,125.75
2002,2,9,26.88,58.06,11.35,0,100.58,2.68,113.81
2002,2,10,27.35,62.81,12.7,0,100.54,2.41,156.75
2002,2,11,27.87,51.75,10.86,0,100.68,2.12,90.06
2002,2,12,27.52,50.69,10.56,0,100.73,2.53,96.12
2002,2,13,27.24,51.56,10.62,0,100.76,2.53,121.25
2002,2,14,27.15,55.5,10.93,0,100.72,3.82,115.06
2002,2,15,27.77,53.5,11.47,0.06,100.7,3.16,88.81
2002,2,16,28.23,53.56,11.72,0.06,100.68,3.48,95.88
2002,2,17,27.76,51.69,10.86,0,100.74,2.81,118.69
2002,2,18,28.09,53.06,11.6,0,100.84,3.11,101.56
2002,2,19,28.26,54.19,11.84,0,100.87,2.52,177
2002,2,20,29.29,50.75,11.9,0,100.79,3.11,121.94
2002,2,21,29.75,51.44,12.7,0.01,100.85,3.32,83.88
2002,2,22,29.98,52.81,13.31,0.02,100.94,2.64,98.75
2002,2,23,29.82,54.56,13.24,0,100.81,3.56,107.81
2002,2,24,28.94,56.44,12.51,0,100.65,3.28,166.44
2002,2,25,28.93,54.06,12.21,0,100.64,3.32,111.75
2002,2,26,28.92,55.81,12.82,0,100.59,3.34,124.62
2002,2,27,28.94,56,12.82,0,100.51,3.73,123.25
2002,2,28,29.37,57.56,13.55,0,100.44,4.56,128.12
2002,3,1,28.36,61.38,13.79,0,100.46,5.02,128.44
2002,3,2,28.32,58.19,12.94,0,100.47,4.66,124.06
2002,3,3,27.76,57.25,12.27,0,100.42,5.15,124
2002,3,4,27.48,55.06,11.35,0,100.41,3.86,122.38
2002,3,5,28.67,58.38,12.82,0.01,100.44,3.37,116.38
2002,3,6,28.88,56.25,12.7,0.02,100.54,3.47,131.5
2002,3,7,29.29,48.38,11.47,0,100.6,3.35,107.88
2002,3,8,29.26,46.06,10.74,0,100.7,3.1,100.94
2002,3,9,29.08,49,11.23,0.01,100.73,3.95,107.69
2002,3,10,29.01,53.12,12.15,0,100.65,3.93,99.75
2002,3,11,28.89,58.94,13.67,0,100.63,4.09,122.81
2002,3,12,28.95,57.38,13.06,0,100.61,4.31,120.88
2002,3,13,29.08,57.44,13.12,0,100.6,4,129.75
2002,3,14,29.37,60.25,14.4,0,100.56,3.55,160.5
2002,3,15,29.73,60.44,14.4,0,100.42,3.66,154.06
2002,3,16,29.48,60.69,14.77,0,100.4,4.76,143.44
2002,3,17,29.37,59.75,14.4,0,100.49,5.44,134.44
2002,3,18,30.46,50.19,11.9,0,100.56,4.89,102.38
2002,3,19,31.26,46.38,12.45,0,100.52,3.49,96.12
2002,3,20,30.8,51,13.31,0,100.42,5.16,110.38
2002,3,21,30.39,56.56,14.34,0,100.32,5.64,118.88
2002,3,22,30.31,62.06,15.75,0,100.27,5.02,139
2002,3,23,31.12,60.81,16.11,0,100.14,3.71,143.12
